wavelength,intensity,image
613.3559322033898,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
616.6949152542372,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
620.0338983050848,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
623.3728813559322,0.0,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
626.7118644067797,0.005291005291005291,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
630.0508474576271,0.021164021164021163,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
633.3898305084746,0.031746031746031744,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
636.728813559322,0.021164021164021163,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
640.0677966101695,0.047619047619047616,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
643.4067796610169,0.047619047619047616,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
646.7457627118644,0.09523809523809523,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
650.0847457627119,0.14285714285714285,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
653.4237288135594,0.17989417989417988,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
656.7627118644068,0.36507936507936506,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
660.1016949152543,0.5026455026455027,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
663.4406779661017,0.8359788359788359,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
666.7796610169491,1.1375661375661377,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
670.1186440677966,1.2222222222222223,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
673.457627118644,1.6243386243386244,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
676.7966101694915,1.8253968253968254,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
680.1355932203389,2.1693121693121693,230630_FRL+WL_Cthrm_G1_pos2_440_3nm_20nm_MIP_seg.npy__mean_intensity_4
